date,state,city,killed,injured,incident,victims,geolocation,congresional_district,assault_weapon,rifle,handgun_general,handgun_specific
2013-05-23,Tennessee,Bean Station,2,2,http://www.gunviolencearchive.org/incident/486623,4,"36.3474, -83.2849",Congressional District: 2,NA,NA,NA,NA
2013-05-20,Illinois,Chicago,0,4,http://www.gunviolencearchive.org/incident/486617,4,"41.8968, -87.7556",Congressional District: 7,NA,NA,NA,NA
2013-05-19,Michigan,Detroit,0,4,http://www.gunviolencearchive.org/incident/486605,4,"42.3481, -83.0613",Congressional District: 13,NA,NA,NA,NA
2013-05-19,Tennessee,Memphis,2,2,http://www.gunviolencearchive.org/incident/486586,4,"35.079, -89.988",Congressional District: 9,NA,NA,NA,NA
2013-05-18,Virginia,Victoria,0,4,http://www.gunviolencearchive.org/incident/486611,4,"37.0177, -78.1562",Congressional District: 5,NA,NA,NA,NA
2013-05-16,Pennsylvania,Philadelphia,0,4,http://www.gunviolencearchive.org/incident/486334,4,"39.9204, -75.2296",Congressional District: 1,NA,NA,NA,44 Mag
2013-05-15,Michigan,Detroit,1,4,http://www.gunviolencearchive.org/incident/486327,5,"42.3613, -83.1787",Congressional District: 13,NA,NA,NA,NA
2013-05-13,Ohio,Cincinnati,0,4,http://www.gunviolencearchive.org/incident/486316,4,"39.1788, -84.5124",Congressional District: 1,NA,NA,NA,NA
2013-05-12,Louisiana,New Orleans,0,19,http://www.gunviolencearchive.org/incident/486209,19,"29.9861, -90.0595",Congressional District: 2,NA,AK-47,NA,NA
2013-05-12,Arizona,Apache Junction,0,5,http://www.gunviolencearchive.org/incident/486153,5,"33.4473, -111.503",Congressional District: 4,NA,NA,NA,NA
2013-05-11,Indiana,Columbus,5,0,http://www.gunviolencearchive.org/incident/486142,5,"39.1149, -85.8929",Congressional District: 6,NA,NA,NA,NA
2013-05-11,New Jersey,Jersey City,0,4,http://www.gunviolencearchive.org/incident/486244,4,"40.7207, -74.0593",Congressional District: 10,NA,NA,NA,NA
2013-05-11,Pennsylvania,Philadelphia,0,4,http://www.gunviolencearchive.org/incident/486121,4,"40.0505, -75.1554",Congressional District: 2,NA,NA,NA,NA
2013-05-10,California,Los Angeles,3,1,http://www.gunviolencearchive.org/incident/486109,4,"33.8447, -118.307",Congressional District: 43,NA,NA,NA,NA
2013-05-06,Pennsylvania,Johnstown,0,4,http://www.gunviolencearchive.org/incident/486068,4,"40.3091, -78.9124",Congressional District: 12,NA,NA,NA,NA
2013-05-05,California,Palo Alto,0,5,http://www.gunviolencearchive.org/incident/486056,5,"37.4717, -122.14",Congressional District: 14,NA,NA,NA,NA
2013-05-04,North Carolina,Smithfield,0,4,http://www.gunviolencearchive.org/incident/486027,4,"35.5076, -78.3221",Congressional District: 7,NA,NA,NA,NA
2013-05-02,New Jersey,Newark,0,5,http://www.gunviolencearchive.org/incident/486005,5,"40.7268, -74.2116",Congressional District: 10,NA,NA,NA,NA
2013-04-28,Tennessee,Jackson,2,2,http://www.gunviolencearchive.org/incident/485979,4,"35.6141, -88.815",Congressional District: 8,NA,NA,NA,9mm
2013-04-28,Pennsylvania,Chester,1,3,http://www.gunviolencearchive.org/incident/485885,4,"39.8564, -75.3587",Congressional District: 1,NA,NA,NA,NA
2013-04-28,North Carolina,Charlotte,0,5,http://www.gunviolencearchive.org/incident/485874,5,"35.2479, -80.726",Congressional District: 12,NA,NA,NA,NA
2013-04-27,Florida,Williston,1,3,http://www.gunviolencearchive.org/incident/485821,4,"29.4035, -82.3647",Congressional District: 3,NA,NA,NA,NA
2013-04-25,Ohio,Oberlin,0,4,http://www.gunviolencearchive.org/incident/489185,4,"41.2927, -82.2347",Congressional District: 4,NA,NA,NA,9mm
2013-04-24,Illinois,Manchester,6,1,http://www.gunviolencearchive.org/incident/485811,7,"39.5417, -90.3301",Congressional District: 18,NA,NA,NA,NA
2013-04-22,Louisiana,Harvey,0,5,http://www.gunviolencearchive.org/incident/485746,5,"29.8736, -90.0568",Congressional District: 2,NA,AK-47,NA,40 SW
2013-04-22,Illinois,Chicago (Englewood),0,4,http://www.gunviolencearchive.org/incident/484351,4,"41.7906, -87.6418",Congressional District: 7,NA,NA,NA,NA
2013-04-21,Washington,Federal Way,5,0,http://www.gunviolencearchive.org/incident/484333,5,"47.303, -122.31",Congressional District: 9,NA,NA,NA,40 SW
2013-04-18,Ohio,Akron,4,0,http://www.gunviolencearchive.org/incident/484317,4,"41.1102, -81.4771",Congressional District: 13,NA,NA,Handgun,NA
2013-04-14,Arizona,Phoenix,2,4,http://www.gunviolencearchive.org/incident/484307,6,"33.5985, -112.113",Congressional District: 6,NA,NA,NA,NA
2013-04-14,Kentucky,Lexington,1,4,http://www.gunviolencearchive.org/incident/484287,5,"38.0485, -84.453",Congressional District: 6,NA,NA,NA,NA
2013-04-10,California,Vallejo,0,4,http://www.gunviolencearchive.org/incident/484279,4,"38.1519, -122.261",Congressional District: 5,NA,NA,NA,NA
2013-04-09,Pennsylvania,Philadelphia,1,3,http://www.gunviolencearchive.org/incident/484268,4,"39.9924, -75.13",Congressional District: 1,NA,NA,NA,NA
2013-04-07,California,Long Beach,1,3,http://www.gunviolencearchive.org/incident/483878,4,"33.8479, -118.19",Congressional District: 47,NA,NA,NA,NA
2013-04-07,New York,New York (Manhattan),1,3,http://www.gunviolencearchive.org/incident/483872,4,"40.9018, -73.8511",Congressional District: 16,NA,NA,NA,NA
2013-04-06,South Carolina,Greenwood,1,4,http://www.gunviolencearchive.org/incident/483861,5,"34.1868, -82.1638",Congressional District: 3,NA,NA,NA,NA
2013-03-31,Washington,Auburn,3,2,http://www.gunviolencearchive.org/incident/483817,5,"47.3149, -122.224",Congressional District: 8,NA,NA,NA,NA
2013-03-30,California,Merced (county),3,2,http://www.gunviolencearchive.org/incident/483835,5,"37.3603, -120.654",Congressional District: 16,NA,NA,NA,NA
2013-03-22,New York,Brooklyn,1,3,http://www.gunviolencearchive.org/incident/483788,4,"40.5803, -74.0005",Congressional District: 8,NA,NA,NA,NA
2013-03-21,Missouri,Kansas City,1,3,http://www.gunviolencearchive.org/incident/483765,4,"39.0383, -94.5849",Congressional District: 5,NA,NA,Handgun,NA
2013-03-21,Illinois,Chicago,0,7,http://www.gunviolencearchive.org/incident/483737,7,"41.7358, -87.6631",Congressional District: 1,NA,NA,NA,NA
2013-03-17,Florida,Belle Glade,0,5,http://www.gunviolencearchive.org/incident/482942,5,"26.6968, -80.6837",Congressional District: 20,NA,NA,NA,NA
2013-03-17,California,Stockton,2,3,http://www.gunviolencearchive.org/incident/482934,5,"37.9531, -121.266",Congressional District: 9,NA,NA,NA,NA
2013-03-16,California,Galt,0,7,http://www.gunviolencearchive.org/incident/482926,7,"38.2436, -121.312",Congressional District: 9,NA,NA,NA,NA
2013-03-14,California,Modesto,0,4,http://www.gunviolencearchive.org/incident/482838,4,"37.626, -121.011",Congressional District: 10,NA,NA,NA,NA
2013-03-13,New York,Mohawk,6,2,http://www.gunviolencearchive.org/incident/482856,8,"43.011, -75.0058",Congressional District: 22,NA,NA,NA,NA
2013-03-13,California,Oceanside,2,2,http://www.gunviolencearchive.org/incident/482801,4,"33.2498, -117.309",Congressional District: 49,NA,NA,NA,NA
2013-03-11,District of Columbia,Washington,0,13,http://www.gunviolencearchive.org/incident/482771,13,"38.9062, -77.0099",Congressional District: 1,NA,NA,NA,9mm
2013-03-10,Missouri,Kansas City,0,5,http://www.gunviolencearchive.org/incident/481237,5,"38.955, -94.5211",Congressional District: 5,NA,NA,NA,NA
2013-03-07,Mississippi,Jackson,2,2,http://www.gunviolencearchive.org/incident/481229,4,"32.2649, -90.2141",Congressional District: 2,NA,NA,Handgun,NA
2013-03-05,Indiana,Indianapolis,1,3,http://www.gunviolencearchive.org/incident/481220,4,"39.7927, -86.0328",Congressional District: 7,NA,NA,NA,NA
2013-03-04,California,Los Banos,1,3,http://www.gunviolencearchive.org/incident/481213,4,"37.0857, -120.828",Congressional District: 16,NA,NA,NA,45 Auto
2013-03-03,Michigan,Saginaw (county),0,4,http://www.gunviolencearchive.org/incident/481208,4,"43.3944, -83.9082",Congressional District: 5,NA,NA,NA,NA
2013-03-03,Georgia,Moultrie,2,2,http://www.gunviolencearchive.org/incident/481198,4,"31.1824, -83.7912",Congressional District: 8,NA,AK-47,NA,NA
2013-03-02,Louisiana,Shreveport,1,3,http://www.gunviolencearchive.org/incident/481186,4,"32.442, -93.7726",Congressional District: 4,NA,NA,NA,NA
2013-02-24,Georgia,Macon,0,8,http://www.gunviolencearchive.org/incident/480443,8,"32.826, -83.6704",Congressional District: 2,NA,NA,NA,NA
2013-02-23,California,Lancaster,0,4,http://www.gunviolencearchive.org/incident/480407,4,"34.6666, -118.131",Congressional District: 25,NA,NA,NA,NA
2013-02-22,Michigan,Grand Rapids,0,4,http://www.gunviolencearchive.org/incident/480401,4,"42.9371, -85.6853",Congressional District: 3,NA,NA,NA,NA
2013-02-21,Oklahoma,Tulsa,1,3,http://www.gunviolencearchive.org/incident/480383,4,"36.1722, -95.8778",Congressional District: 1,NA,NA,NA,NA
2013-02-19,California,Orange (county),4,3,http://www.gunviolencearchive.org/incident/480358,7,"33.8031, -117.943",Congressional District: 46,NA,NA,NA,NA
2013-02-12,Utah,Midvale,4,1,http://www.gunviolencearchive.org/incident/480344,5,"40.6008, -111.903",Congressional District: 4,NA,NA,NA,NA
2013-02-11,Delaware,Wilmington,3,2,http://www.gunviolencearchive.org/incident/480327,5,"39.7407, -75.5499",Congressional District: 1,NA,NA,NA,45 Auto
2013-02-11,California,Vallejo,1,4,http://www.gunviolencearchive.org/incident/480311,5,"38.1072, -122.228",Congressional District: 5,NA,NA,NA,NA
2013-02-09,Louisiana,New Orleans,0,4,http://www.gunviolencearchive.org/incident/479603,4,"29.9563, -90.0676",Congressional District: 2,NA,NA,Handgun,NA
2013-02-07,Illinois,Chicago,0,4,http://www.gunviolencearchive.org/incident/479592,4,"41.7592, -87.5628",Congressional District: 2,NA,NA,NA,NA
2013-02-03,California,Yuba (county),1,3,http://www.gunviolencearchive.org/incident/479580,4,"39.1236, -121.583",Congressional District: 3,NA,NA,NA,9mm
2013-02-02,Tennessee,Memphis,0,5,http://www.gunviolencearchive.org/incident/479573,5,"35.0803, -89.8871",Congressional District: 9,NA,NA,Handgun,NA
2013-01-26,Ohio,Springfield,1,3,http://www.gunviolencearchive.org/incident/479460,4,"39.9252, -83.8218",Congressional District: 8,NA,NA,NA,NA
2013-01-26,District of Columbia,Washington,0,5,http://www.gunviolencearchive.org/incident/479554,5,"38.8978, -76.9717",Congressional District: 1,NA,NA,Handgun,NA
2013-01-26,Louisiana,Charenton,2,3,http://www.gunviolencearchive.org/incident/479561,5,"29.8816, -91.5251",Congressional District: 3,NA,NA,NA,NA
2013-01-25,Missouri,Saint Louis,1,3,http://www.gunviolencearchive.org/incident/479413,4,"38.7067, -90.2494",Congressional District: 1,NA,NA,NA,NA
2013-01-23,Tennessee,Chattanooga,1,3,http://www.gunviolencearchive.org/incident/491674,4,"35.0221, -85.2697",Congressional District: 3,NA,NA,NA,NA
2013-01-23,Maryland,Baltimore,1,6,http://www.gunviolencearchive.org/incident/492151,7,"39.2899, -76.6412",Congressional District: 7,NA,NA,NA,NA
2013-01-21,California,Brentwood,0,4,http://www.gunviolencearchive.org/incident/479389,4,"37.9656, -121.718",Congressional District: 9,NA,NA,NA,NA
2013-01-21,Louisiana,New Orleans,0,5,http://www.gunviolencearchive.org/incident/479374,5,"29.9435, -90.0836",Congressional District: 2,NA,NA,NA,NA
2013-01-19,New Mexico,Albuquerque,5,0,http://www.gunviolencearchive.org/incident/479363,5,"34.9791, -106.716",Congressional District: 1,NA,AR-15,NA,22 LR
2013-01-07,Oklahoma,Tulsa,4,0,http://www.gunviolencearchive.org/incident/478948,4,"36.2405, -95.9768",Congressional District: 1,NA,NA,NA,NA
2013-01-01,California,Hawthorne,1,3,http://www.gunviolencearchive.org/incident/460726,4,"33.909, -118.333",Congressional District: 43,NA,NA,NA,NA
2013-01-01,Pennsylvania,Mckeesport,0,4,http://www.gunviolencearchive.org/incident/461105,4,"40.3467, -79.8559",Congressional District: 14,NA,NA,NA,NA
2014-12-29,Louisiana,New Orleans,0,4,http://www.gunviolencearchive.org/incident/271363,4,"29.9542, -90.084",Congressional District: 2,NA,NA,NA,NA
2014-12-27,California,Los Angeles,1,3,http://www.gunviolencearchive.org/incident/269679,4,"33.9574, -118.283",Congressional District: 43,NA,NA,NA,NA
2014-12-27,California,Sacramento,0,4,http://www.gunviolencearchive.org/incident/270036,4,"38.6405, -121.443",Congressional District: 6,NA,NA,NA,NA
2014-12-26,Illinois,East St. Louis,1,3,http://www.gunviolencearchive.org/incident/269167,4,"38.6196, -90.1254",Congressional District: 12,NA,NA,NA,NA
2014-12-24,Missouri,Saint Louis,1,3,http://www.gunviolencearchive.org/incident/268598,4,"38.6307, -90.2059",Congressional District: 1,NA,NA,NA,NA
2014-12-23,Kentucky,Winchester,1,3,http://www.gunviolencearchive.org/incident/267792,4,"38.0032, -84.21",Congressional District: 6,NA,NA,NA,NA
2014-12-22,Michigan,Detroit,1,3,http://www.gunviolencearchive.org/incident/268282,4,"42.3836, -82.9486",Congressional District: 14,NA,NA,Handgun,NA
2014-12-22,New York,Webster,4,2,http://www.gunviolencearchive.org/incident/282186,6,"43.2367, -77.5261",Congressional District: 25,Assault weapon,AR-15,NA,38 Spl
2014-12-22,Illinois,Chicago,0,5,http://www.gunviolencearchive.org/incident/267721,5,"41.7905, -87.6466",Congressional District: 7,NA,NA,NA,NA
2014-12-21,Florida,Sarasota,2,2,http://www.gunviolencearchive.org/incident/266570,4,"27.3688, -82.5302",Congressional District: 16,NA,NA,NA,NA
2014-12-21,Mississippi,Waynesboro,1,4,http://www.gunviolencearchive.org/incident/268910,5,"31.6782, -88.6584",Congressional District: 4,NA,NA,NA,NA
2014-12-21,Illinois,Calumet City,1,8,http://www.gunviolencearchive.org/incident/266424,9,"41.6181, -87.5532",Congressional District: 2,NA,NA,NA,NA
2014-12-20,Illinois,Rockford,4,0,http://www.gunviolencearchive.org/incident/266407,4,"42.2938, -89.1072",Congressional District: 17,NA,NA,NA,NA
2014-12-16,New Jersey,Elizabeth,0,4,http://www.gunviolencearchive.org/incident/264901,4,"40.6684, -74.2032",Congressional District: 8,NA,NA,handgun,NA
2014-12-15,Pennsylvania,Lansdale,7,0,http://www.gunviolencearchive.org/incident/263556,7,"40.2459, -75.282",Congressional District: 13,NA,NA,NA,40 SW
2014-12-14,Florida,Miami,1,4,http://www.gunviolencearchive.org/incident/263376,5,"25.7874, -80.1991",Congressional District: 24,NA,NA,NA,NA
2014-12-13,Florida,Tampa,0,5,http://www.gunviolencearchive.org/incident/263382,5,"28.0323, -82.4531",Congressional District: 14,NA,NA,NA,NA
2014-12-12,Oregon,Portland,0,4,http://www.gunviolencearchive.org/incident/262202,4,"45.562, -122.674",Congressional District: 3,NA,NA,NA,NA
2014-12-07,Indiana,South Bend,0,4,http://www.gunviolencearchive.org/incident/259935,4,"41.5906, -86.1815",Congressional District: 2,NA,NA,handgun,NA
2014-12-02,Missouri,Saint Louis,1,5,http://www.gunviolencearchive.org/incident/227011,6,"38.5616, -90.2492",Congressional District: 1,NA,NA,NA,NA
2014-12-02,Virginia,Newport News,0,5,http://www.gunviolencearchive.org/incident/226983,5,"37.0233, -76.4461",Congressional District: 3,NA,NA,NA,NA
2014-11-30,New York,Brooklyn,0,4,http://www.gunviolencearchive.org/incident/226388,4,"40.657, -73.9242",Congressional District: 9,NA,NA,NA,NA
2014-11-30,Tennessee,Chattanooga,0,5,http://www.gunviolencearchive.org/incident/226534,5,"35.0246, -85.2711",Congressional District: 3,NA,NA,NA,NA
2014-11-29,Georgia,Atlanta,3,2,http://www.gunviolencearchive.org/incident/225903,5,"33.71, -84.3798",Congressional District: 5,NA,NA,NA,NA
2014-11-29,New Jersey,Newark,1,3,http://www.gunviolencearchive.org/incident/226150,4,"40.7401, -74.2005",Congressional District: 10,NA,NA,NA,NA
2014-11-28,Tennessee,Memphis,0,4,http://www.gunviolencearchive.org/incident/225830,4,"35.0606, -90.0068",Congressional District: 9,NA,NA,NA,NA
2014-11-27,Texas,Georgetown,2,3,http://www.gunviolencearchive.org/incident/226018,5,"30.6777, -97.5925",Congressional District: 31,NA,NA,NA,NA
2014-11-26,California,San Francisco,0,6,http://www.gunviolencearchive.org/incident/225036,6,"37.77, -122.42",Congressional District: 12,NA,NA,NA,NA
2014-11-23,Virginia,Parksley,0,4,http://www.gunviolencearchive.org/incident/224362,4,"37.7683, -75.6361",Congressional District: 2,NA,NA,NA,NA
2014-11-23,Colorado,Denver,1,4,http://www.gunviolencearchive.org/incident/224131,5,"39.7427, -105.025",Congressional District: 1,NA,NA,NA,NA
2014-11-22,Ohio,Cleveland,4,1,http://www.gunviolencearchive.org/incident/223651,5,"41.518, -81.6234",Congressional District: 11,NA,NA,NA,NA
2014-11-22,South Dakota,Sisseton,4,1,http://www.gunviolencearchive.org/incident/223799,5,"45.8562, -97.1072",Congressional District: 1,NA,AR-15,NA,NA
2014-11-22,Ohio,Springfield,1,3,http://www.gunviolencearchive.org/incident/223729,4,"39.9096, -83.8077",Congressional District: 8,NA,NA,NA,NA
2014-11-21,Pennsylvania,Pittsburgh,0,6,http://www.gunviolencearchive.org/incident/223582,6,"40.4591, -79.7423",Congressional District: 12,NA,NA,NA,NA
2014-11-19,Illinois,Chicago,1,3,http://www.gunviolencearchive.org/incident/222792,4,"41.8937, -87.7138",Congressional District: 7,NA,NA,NA,NA
2014-11-18,Nevada,North Las Vegas,0,4,http://www.gunviolencearchive.org/incident/222393,4,"36.2104, -115.147",Congressional District: 4,NA,NA,NA,NA
2014-11-16,Ohio,Akron,1,4,http://www.gunviolencearchive.org/incident/221554,5,"41.062, -81.4617",Congressional District: 13,NA,NA,NA,NA
2014-11-16,Texas,El Paso,0,6,http://www.gunviolencearchive.org/incident/224746,6,"31.7573, -106.493",Congressional District: 16,NA,NA,NA,NA
2014-11-15,Missouri,Springfield,4,0,http://www.gunviolencearchive.org/incident/221347,4,"37.2432, -93.2613",Congressional District: 7,NA,NA,NA,9mm
2014-11-15,Florida,Miami,1,3,http://www.gunviolencearchive.org/incident/221577,4,"25.8262, -80.2173",Congressional District: 24,NA,NA,NA,NA
2014-11-08,California,Pomona,0,5,http://www.gunviolencearchive.org/incident/217831,5,"34.0901, -117.745",Congressional District: 35,NA,NA,NA,NA
2014-11-07,California,Compton,0,4,http://www.gunviolencearchive.org/incident/217401,4,"33.9081, -118.247",Congressional District: 44,NA,NA,NA,NA
2014-11-07,California,Los Angeles,0,4,http://www.gunviolencearchive.org/incident/218054,4,"33.9185, -118.246",Congressional District: 44,NA,NA,NA,NA
2014-11-05,California,San Francisco,0,4,http://www.gunviolencearchive.org/incident/216533,4,"37.7543, -122.411",Congressional District: 12,NA,NA,NA,NA
2014-10-29,Tennessee,Memphis,0,5,http://www.gunviolencearchive.org/incident/212884,5,"35.2205, -89.9272",Congressional District: 9,NA,NA,NA,NA
2014-10-26,Kentucky,Cadiz,4,0,http://www.gunviolencearchive.org/incident/211348,4,"36.8285, -87.8527",Congressional District: 1,NA,NA,NA,NA
2014-10-24,California,Sacramento,2,3,http://www.gunviolencearchive.org/incident/210151,5,"38.5956, -121.419",Congressional District: 6,NA,NA,NA,NA
2014-10-24,Washington,Marysville,5,1,http://www.gunviolencearchive.org/incident/210363,6,"48.092, -122.155",Congressional District: 2,NA,NA,NA,9mm
2014-10-18,New York,Queens,0,4,http://www.gunviolencearchive.org/incident/209134,4,"40.7445, -73.9317",Congressional District: 12,NA,NA,NA,NA
2014-10-18,South Carolina,Graniteville,1,3,http://www.gunviolencearchive.org/incident/207145,4,"33.5664, -81.8427",Congressional District: 2,NA,NA,NA,NA
2014-10-18,New York,Brooklyn,0,4,http://www.gunviolencearchive.org/incident/207687,4,"40.6549, -73.9385",Congressional District: 9,NA,NA,NA,NA
2014-10-16,Michigan,Detroit,1,3,http://www.gunviolencearchive.org/incident/206303,4,"42.4167, -82.9622",Congressional District: 14,NA,NA,NA,NA
2014-10-14,Georgia,Peachtree Corners,3,2,http://www.gunviolencearchive.org/incident/205726,5,"33.9505, -84.2511",Congressional District: 7,NA,NA,NA,NA
2014-10-13,Georgia,Atlanta,0,4,http://www.gunviolencearchive.org/incident/205298,4,"33.6729, -84.3919",Congressional District: 5,NA,NA,NA,NA
2014-10-12,Georgia,Atlanta,1,3,http://www.gunviolencearchive.org/incident/204477,4,"33.6981, -84.4488",Congressional District: 5,NA,NA,NA,NA
