date,state,city,killed,injured,incident,victims
2017-02-07,South Carolina,Columbia,0,4,http://www.gunviolencearchive.org/incident/769511,4
2017-02-07,Arkansas,Little Rock,1,4,http://www.gunviolencearchive.org/incident/769859,5
2017-02-06,Mississippi,Yazoo City,4,0,http://www.gunviolencearchive.org/incident/768243,4
2017-01-31,Tennessee,Memphis,0,4,http://www.gunviolencearchive.org/incident/765559,4
2017-01-31,District of Columbia,Washington,0,4,http://www.gunviolencearchive.org/incident/765153,4
2017-01-30,Minnesota,Minneapolis (Crystal),0,4,http://www.gunviolencearchive.org/incident/764020,4
2017-01-29,Louisiana,Shreveport,1,4,http://www.gunviolencearchive.org/incident/763313,5
2017-01-27,Washington,Bremerton,4,0,http://www.gunviolencearchive.org/incident/1025158,4
2017-01-27,Tennessee,Brownsville,0,10,http://www.gunviolencearchive.org/incident/761973,10
2017-01-26,Georgia,Albany,2,3,http://www.gunviolencearchive.org/incident/760482,5
2017-01-25,Illinois,Chicago,0,6,http://www.gunviolencearchive.org/incident/760259,6
2017-01-22,Texas,Manvel,3,2,http://www.gunviolencearchive.org/incident/757158,5
2017-01-22,Illinois,Chicago (Englewood),0,4,http://www.gunviolencearchive.org/incident/757032,4
2017-01-22,Georgia,Atlanta,3,1,http://www.gunviolencearchive.org/incident/757001,4
2017-01-21,Georgia,Jonesboro,0,6,http://www.gunviolencearchive.org/incident/756801,6
2017-01-21,Florida,Boynton Beach,0,5,http://www.gunviolencearchive.org/incident/756526,5
2017-01-21,Tennessee,Memphis,2,2,http://www.gunviolencearchive.org/incident/756504,4
2017-01-20,Mississippi,Como,1,4,http://www.gunviolencearchive.org/incident/757955,5
2017-01-20,California,Fresno,0,4,http://www.gunviolencearchive.org/incident/756015,4
2017-01-16,Texas,Houston,0,4,http://www.gunviolencearchive.org/incident/752756,4
2017-01-16,Florida,Miami,0,8,http://www.gunviolencearchive.org/incident/752222,8
2017-01-15,Colorado,Capulin,3,1,http://www.gunviolencearchive.org/incident/752249,4
2017-01-15,Mississippi,Magnolia,1,4,http://www.gunviolencearchive.org/incident/751367,5
2017-01-12,Missouri,Kansas City,3,2,http://www.gunviolencearchive.org/incident/749361,5
2017-01-12,California,Salinas,2,2,http://www.gunviolencearchive.org/incident/749769,4
2017-01-11,New Jersey,Newark,1,3,http://www.gunviolencearchive.org/incident/748152,4
2017-01-11,Illinois,Chicago,1,3,http://www.gunviolencearchive.org/incident/748348,4
2017-01-07,Michigan,Flint,1,3,http://www.gunviolencearchive.org/incident/745236,4
2017-01-06,California,Pasadena,2,2,http://www.gunviolencearchive.org/incident/744799,4
2017-01-06,Florida,Fort Lauderdale,5,6,http://www.gunviolencearchive.org/incident/743995,11
2017-01-04,California,Fontana,3,1,http://www.gunviolencearchive.org/incident/742542,4
2017-01-03,Texas,Allen,0,4,http://www.gunviolencearchive.org/incident/742001,4
2017-01-01,Mississippi,Winstonville,0,5,http://www.gunviolencearchive.org/incident/743282,5
2017-01-01,Texas,Dallas,1,3,http://www.gunviolencearchive.org/incident/739451,4
2017-01-01,Florida,Miami,0,7,http://www.gunviolencearchive.org/incident/739766,7
2018-05-25,Ohio,Cincinnati,0,4,http://www.gunviolencearchive.org/incident/1124777,4
2018-05-20,Indiana,Anderson,0,4,http://www.gunviolencearchive.org/incident/1122728,4
2018-05-20,Mississippi,Hazlehurst,1,7,http://www.gunviolencearchive.org/incident/1121111,8
2018-05-18,Texas,Santa Fe,10,13,http://www.gunviolencearchive.org/incident/1118785,23
2018-05-16,Texas,Ponder,5,1,http://www.gunviolencearchive.org/incident/1116705,6
2018-05-14,Maryland,Baltimore,0,4,http://www.gunviolencearchive.org/incident/1115110,4
2018-05-13,California,Stockton,3,2,http://www.gunviolencearchive.org/incident/1115051,5
2018-05-13,Mississippi,Byhalia,0,4,http://www.gunviolencearchive.org/incident/1114402,4
2018-05-13,California,Los Angeles,2,2,http://www.gunviolencearchive.org/incident/1114725,4
2018-05-12,Nebraska,Omaha,0,6,http://www.gunviolencearchive.org/incident/1114276,6
2018-05-12,New Jersey,Paulsboro,0,4,http://www.gunviolencearchive.org/incident/1113538,4
2018-05-11,Missouri,Saint Louis,0,4,http://www.gunviolencearchive.org/incident/1113737,4
2018-05-11,Oklahoma,Talihina,1,4,http://www.gunviolencearchive.org/incident/1112948,5
2018-05-09,Nebraska,Omaha,0,4,http://www.gunviolencearchive.org/incident/1111649,4
2018-05-09,Missouri,Saint Louis,0,4,http://www.gunviolencearchive.org/incident/1111950,4
2018-05-07,California,San Diego,0,5,http://www.gunviolencearchive.org/incident/1110399,5
2018-05-06,Oklahoma,Stillwater,0,4,http://www.gunviolencearchive.org/incident/1108856,4
2018-05-06,Tennessee,Memphis,2,4,http://www.gunviolencearchive.org/incident/1109322,6
2018-05-05,Georgia,Columbus,0,5,http://www.gunviolencearchive.org/incident/1108879,5
2018-05-04,North Carolina,Henderson,0,4,http://www.gunviolencearchive.org/incident/1110773,4
2018-05-04,Illinois,Chicago Heights,0,4,http://www.gunviolencearchive.org/incident/1109928,4
2018-05-02,Illinois,Chicago,1,4,http://www.gunviolencearchive.org/incident/1106451,5
2018-05-02,Minnesota,Minneapolis,0,6,http://www.gunviolencearchive.org/incident/1106557,6
2018-05-02,New York,Brooklyn,1,4,http://www.gunviolencearchive.org/incident/1106432,5
2018-05-01,Louisiana,New Orleans,0,5,http://www.gunviolencearchive.org/incident/1105061,5
2018-04-30,Florida,Pompano Beach,0,4,http://www.gunviolencearchive.org/incident/1103454,4
2018-04-30,District of Columbia,Washington,0,4,http://www.gunviolencearchive.org/incident/1103465,4
2018-04-29,Tennessee,Wartburg,0,4,http://www.gunviolencearchive.org/incident/1103423,4
2018-04-29,Washington,Seattle (Skyway),2,2,http://www.gunviolencearchive.org/incident/1102808,4
2018-04-29,North Carolina,Monroe,1,3,http://www.gunviolencearchive.org/incident/1103045,4
2018-04-29,Florida,West Palm Beach,1,3,http://www.gunviolencearchive.org/incident/1102900,4
2018-04-28,North Carolina,Maxton,0,5,http://www.gunviolencearchive.org/incident/1102559,5
2018-04-25,Arkansas,Pine Bluff,0,4,http://www.gunviolencearchive.org/incident/1100691,4
2018-04-25,Missouri,Saint Louis (Spanish Lake),3,1,http://www.gunviolencearchive.org/incident/1100852,4
2018-04-24,Michigan,Flint,0,4,http://www.gunviolencearchive.org/incident/1099516,4
2018-04-22,Tennessee,Antioch,4,3,http://www.gunviolencearchive.org/incident/1096826,7
2018-04-22,Louisiana,New Orleans,1,5,http://www.gunviolencearchive.org/incident/1097700,6
2018-04-21,Pennsylvania,Philadelphia,2,2,http://www.gunviolencearchive.org/incident/1096232,4
2018-04-20,California,San Francisco,1,5,http://www.gunviolencearchive.org/incident/1096388,6
2018-04-18,North Carolina,Asheville,4,3,http://www.gunviolencearchive.org/incident/1095043,7
2018-04-15,Louisiana,Shreveport,0,6,http://www.gunviolencearchive.org/incident/1092279,6
2018-04-09,California,Vallejo,0,4,http://www.gunviolencearchive.org/incident/1088778,4
2018-04-08,North Carolina,Hickory,1,3,http://www.gunviolencearchive.org/incident/1087153,4
2018-04-08,Florida,Miami,2,2,http://www.gunviolencearchive.org/incident/1087021,4
2018-04-06,Florida,Jacksonville,0,4,http://www.gunviolencearchive.org/incident/1086773,4
2018-04-06,Virginia,Virginia Beach,1,3,http://www.gunviolencearchive.org/incident/1086966,4
2018-04-04,Louisiana,New Orleans,2,2,http://www.gunviolencearchive.org/incident/1084847,4
2018-04-02,Texas,Houston,1,3,http://www.gunviolencearchive.org/incident/1083552,4
2018-04-01,Alabama,Mobile,1,4,http://www.gunviolencearchive.org/incident/1083011,5
2018-04-01,Michigan,Saginaw,0,5,http://www.gunviolencearchive.org/incident/1082835,5
2018-03-31,New Jersey,Asbury Park,0,5,http://www.gunviolencearchive.org/incident/1082273,5
2018-03-29,Texas,Plano,1,3,http://www.gunviolencearchive.org/incident/1080234,4
2018-03-29,New Jersey,Camden,0,4,http://www.gunviolencearchive.org/incident/1080442,4
2018-03-24,Utah,Salt Lake City (West Valley City),0,4,http://www.gunviolencearchive.org/incident/1077180,4
2018-03-21,California,San Francisco,1,5,http://www.gunviolencearchive.org/incident/1074886,6
2018-03-17,Kentucky,Louisville,0,7,http://www.gunviolencearchive.org/incident/1071427,7
2018-03-17,Illinois,Harvey,0,4,http://www.gunviolencearchive.org/incident/1071381,4
2018-03-13,Florida,Macclenny,0,4,http://www.gunviolencearchive.org/incident/1078612,4
2018-03-12,California,Modesto,0,4,http://www.gunviolencearchive.org/incident/1068615,4
2018-03-11,Illinois,Champaign,1,3,http://www.gunviolencearchive.org/incident/1067264,4
2018-03-11,Indiana,South Bend,0,6,http://www.gunviolencearchive.org/incident/1067061,6
2018-03-11,Michigan,Saginaw,0,5,http://www.gunviolencearchive.org/incident/1067296,5
2018-03-09,North Carolina,Wadesboro,3,1,http://www.gunviolencearchive.org/incident/1066594,4
2018-03-07,Alabama,Hurtsboro,2,2,http://www.gunviolencearchive.org/incident/1064514,4
2018-03-04,Illinois,Rockford,1,4,http://www.gunviolencearchive.org/incident/1062466,5
2018-03-03,Florida,Miami,0,4,http://www.gunviolencearchive.org/incident/1062123,4
2018-03-03,New York,Brooklyn,1,3,http://www.gunviolencearchive.org/incident/1061748,4
2018-02-27,Connecticut,Bridgeport,0,4,http://www.gunviolencearchive.org/incident/1059559,4
2018-02-26,Michigan,Detroit,5,0,http://www.gunviolencearchive.org/incident/1057518,5
2018-02-23,Florida,Palm Beach Gardens (Riviera Beach),1,3,http://www.gunviolencearchive.org/incident/1056240,4
2018-02-18,Texas,San Antonio,0,5,http://www.gunviolencearchive.org/incident/1052372,5
2018-02-17,Kansas,Kansas City,1,7,http://www.gunviolencearchive.org/incident/1052035,8
2018-02-17,Tennessee,Memphis,0,5,http://www.gunviolencearchive.org/incident/1051407,5
2018-02-16,Oklahoma,Oklahoma City,1,3,http://www.gunviolencearchive.org/incident/1051291,4
2018-02-14,Florida,Pompano Beach (Parkland),17,17,http://www.gunviolencearchive.org/incident/1049217,34
2018-02-13,Louisiana,New Orleans,3,3,http://www.gunviolencearchive.org/incident/1049024,6
2018-02-11,Michigan,Detroit,4,3,http://www.gunviolencearchive.org/incident/1047761,7
2018-02-10,Kentucky,Paintsville,5,0,http://www.gunviolencearchive.org/incident/1046961,5
2018-02-07,Florida,Lake Worth (Lantana),3,3,http://www.gunviolencearchive.org/incident/1044234,6
2018-02-05,Colorado,Colorado Springs,2,4,http://www.gunviolencearchive.org/incident/1043447,6
2018-02-03,Ohio,Cleveland (Garfield Heights),1,5,http://www.gunviolencearchive.org/incident/1042280,6
2018-01-31,Missouri,Saint Louis,0,4,http://www.gunviolencearchive.org/incident/1040815,4
2018-01-28,Pennsylvania,Melcroft,5,0,http://www.gunviolencearchive.org/incident/1037529,5
2018-01-28,Pennsylvania,Reading,4,0,http://www.gunviolencearchive.org/incident/1038429,4
2018-01-28,Indiana,Indianapolis,2,3,http://www.gunviolencearchive.org/incident/1037515,5
2018-01-27,California,Los Angeles,0,5,http://www.gunviolencearchive.org/incident/1037541,5
2018-01-27,Kentucky,Bowling Green,0,4,http://www.gunviolencearchive.org/incident/1037438,4
2018-01-25,District of Columbia,Washington,0,4,http://www.gunviolencearchive.org/incident/1035803,4
2018-01-23,Pennsylvania,Philadelphia,0,4,http://www.gunviolencearchive.org/incident/1034205,4
2018-01-23,Kentucky,Benton,2,14,http://www.gunviolencearchive.org/incident/1033262,16
2018-01-21,Florida,Orlando,0,4,http://www.gunviolencearchive.org/incident/1032393,4
2018-01-21,Illinois,Chicago,0,4,http://www.gunviolencearchive.org/incident/1031851,4
2018-01-17,District of Columbia,Washington,1,3,http://www.gunviolencearchive.org/incident/1029095,4
2018-01-16,South Carolina,York,1,4,http://www.gunviolencearchive.org/incident/1027999,5
2018-01-15,Florida,Alachua,0,5,http://www.gunviolencearchive.org/incident/1042072,5
2018-01-14,Alabama,Eutaw,1,4,http://www.gunviolencearchive.org/incident/1026804,5
2018-01-14,Alabama,Madison,0,4,http://www.gunviolencearchive.org/incident/1027013,4
2018-01-12,Tennessee,Nashville,3,2,http://www.gunviolencearchive.org/incident/1025673,5
2018-01-11,Missouri,Saint Robert (St Robert),2,2,http://www.gunviolencearchive.org/incident/1025272,4
2018-01-07,Alabama,Union Springs,1,5,http://www.gunviolencearchive.org/incident/1022067,6
2018-01-07,Florida,Plantation,0,4,http://www.gunviolencearchive.org/incident/1022055,4
2018-01-05,Mississippi,Hattiesburg,0,6,http://www.gunviolencearchive.org/incident/1021788,6
2018-01-04,Arkansas,Brinkley,1,3,http://www.gunviolencearchive.org/incident/1020574,4
2018-01-01,Alabama,Huntsville,1,3,http://www.gunviolencearchive.org/incident/1018295,4
